price_ori,item_rating,price_actual,total_rating,total_sold,favorite,Type of product,Type of product_2,date_date,from,to,fees
132.73,4.6,79.63,11.0,25.0,137.0,women's bags,handbags,2020-11-24,overseas,kuala lumpur,5.2
62.0,4.7,37.3,31.0,78.0,92.0,women's bags,handbags,2020-11-24,overseas,kuala lumpur,2.2
699.0,4.0,699.0,2.0,2.0,14.0,women's bags,handbags,2020-11-24,overseas,kuala lumpur,0.0
19.5,4.2,19.5,5.0,12.0,243.0,women's bags,handbags,2020-11-24,overseas,kuala lumpur,0.0
20.3,4.9,13.19,39.0,92.0,318.0,women's bags,handbags,2020-11-24,overseas,kuala lumpur,0.0
89.0,4.8,29.9,45.0,96.0,130.0,women's bags,handbags,2020-11-24,local,kuala lumpur,0.0
159.0,5.0,59.0,64.0,79.0,116.0,women's bags,handbags,2020-11-24,local,kuala lumpur,0.8200000000000001
39.8,4.8,36.8,26.0,42.0,233.0,women's bags,handbags,2020-11-24,overseas,kuala lumpur,0.0
50.0,4.5,15.25,6.0,8.0,85.0,women's bags,handbags,2020-11-24,local,kuala lumpur,4.85
23.9,4.8,9.96,97.0,188.0,188.0,women's bags,handbags,2020-11-24,local,kuala lumpur,0.0
37.2,4.9,16.26,79.0,154.0,137.0,women's bags,handbags,2020-11-24,overseas,kuala lumpur,0.0
64.18,4.9,35.3,15.0,29.0,29.0,women's bags,handbags,2020-11-24,overseas,kuala lumpur,0.0
15.5,4.8,13.88,24.0,65.0,80.0,women's bags,handbags,2020-11-24,local,kuala lumpur,0.505
22.0,5.0,11.0,16.0,29.0,22.0,women's bags,handbags,2020-11-24,overseas,kuala lumpur,0.0
6.9,4.9,3.6,501.0,1800.0,737.0,women's bags,handbags,2020-11-24,local,kuala lumpur,0.0
85.0,4.7,53.0,64.0,94.0,439.0,women's bags,handbags,2020-11-24,local,kuala lumpur,0.0
27.78,5.0,11.0,5.0,10.0,23.0,women's bags,handbags,2020-11-24,overseas,kuala lumpur,0.0
17.5,4.8,8.0,58.0,140.0,263.0,women's bags,handbags,2020-11-24,local,kuala lumpur,0.505
12.27,4.8,7.39,36.0,79.0,47.0,women's bags,handbags,2020-11-24,overseas,kuala lumpur,0.0
300.0,5.0,300.0,7.0,13.0,14.0,women's bags,handbags,2020-11-24,overseas,kuala lumpur,0.0
5.0,4.9,5.0,330.0,938.0,365.0,women's bags,handbags,2020-11-24,local,kuala lumpur,0.8200000000000001
69.0,5.0,45.0,231.0,332.0,627.0,women's bags,handbags,2020-11-24,local,kuala lumpur,0.0
50.0,5.0,29.9,7.0,11.0,24.0,women's bags,handbags,2020-11-24,local,kuala lumpur,0.0
329.9,5.0,98.97,44.0,63.0,264.0,women's bags,handbags,2020-11-24,local,kuala lumpur,0.505
18.0,4.9,13.5,1700.0,3100.0,3100.0,women's bags,handbags,2020-11-24,local,kuala lumpur,0.8200000000000001
969.0,5.0,969.0,7.0,12.0,78.0,women's bags,handbags,2020-11-24,local,kuala lumpur,0.875
45.0,5.0,45.0,21.0,37.0,37.0,women's bags,handbags,2020-11-24,overseas,kuala lumpur,0.0
18.99,4.9,13.29,47.0,160.0,115.0,women's bags,handbags,2020-11-24,overseas,kuala lumpur,0.0
55.28,4.7,55.28,36.0,62.0,72.0,women's bags,handbags,2020-11-24,overseas,kuala lumpur,0.0
55.0,5.0,44.0,114.0,189.0,189.0,women's bags,handbags,2020-11-24,overseas,kuala lumpur,0.0
39.9,4.3,14.9,181.0,383.0,418.0,women's bags,handbags,2020-11-24,local,kuala lumpur,0.505
71.0,5.0,35.0,1.0,1.0,3.0,women's bags,handbags,2020-11-24,local,kuala lumpur,0.0
45.8,4.9,45.8,173.0,362.0,623.0,women's bags,handbags,2020-11-24,overseas,kuala lumpur,0.0
39.9,4.9,29.9,960.0,2100.0,2100.0,women's bags,handbags,2020-11-24,local,kuala lumpur,0.8200000000000001
859.0,4.9,429.5,134.0,206.0,492.0,women's bags,handbags,2020-11-24,local,kuala lumpur,0.875
6.0,5.0,1.0,8.0,9.0,10.0,women's bags,handbags,2020-11-24,overseas,kuala lumpur,0.0
14.0,4.9,6.84,33.0,60.0,126.0,women's bags,handbags,2020-11-24,overseas,kuala lumpur,0.0
14.49,4.8,8.69,81.0,430.0,70.0,women's bags,handbags,2020-11-24,overseas,kuala lumpur,0.0
8.9,4.9,8.01,21.0,50.0,43.0,women's bags,handbags,2020-11-24,local,kuala lumpur,4.8
33.32,4.9,27.26,71.0,121.0,827.0,women's bags,handbags,2020-11-24,overseas,kuala lumpur,0.0
63.55,4.9,63.55,43.0,74.0,190.0,women's bags,handbags,2020-11-24,overseas,kuala lumpur,0.0
39.0,4.9,27.3,39.0,81.0,264.0,women's bags,handbags,2020-11-24,local,kuala lumpur,0.0
13.0,4.7,7.99,15.0,32.0,9.0,women's bags,handbags,2020-11-24,local,kuala lumpur,0.0
25.69,4.7,8.99,41.0,111.0,39.0,women's bags,handbags,2020-11-24,overseas,kuala lumpur,0.0
9.5,4.9,5.51,36.0,96.0,36.0,women's bags,handbags,2020-11-24,overseas,kuala lumpur,0.0
25.99,4.9,9.09,61.0,127.0,77.0,women's bags,handbags,2020-11-24,overseas,kuala lumpur,0.0
39.8,4.8,34.0,36.0,63.0,418.0,women's bags,handbags,2020-11-24,overseas,kuala lumpur,0.0
9.9,5.0,5.75,117.0,419.0,184.0,women's bags,handbags,2020-11-24,local,kuala lumpur,0.8200000000000001
500.0,5.0,209.0,8.0,27.0,26.0,women's bags,handbags,2020-11-24,overseas,kuala lumpur,0.0
20.0,4.9,17.0,23.0,34.0,43.0,women's bags,handbags,2020-11-24,local,kuala lumpur,0.0
33.9,4.9,33.9,50.0,89.0,180.0,women's bags,handbags,2020-11-24,local,kuala lumpur,0.0
12.9,4.7,10.88,42.0,96.0,139.0,women's bags,handbags,2020-11-24,local,kuala lumpur,0.8200000000000001
128.0,4.7,29.9,27.0,46.0,92.0,women's bags,handbags,2020-11-24,local,kuala lumpur,0.8200000000000001
75.0,4.9,31.0,453.0,817.0,980.0,women's bags,handbags,2020-11-24,local,kuala lumpur,0.0
76.9,4.9,76.9,54.0,82.0,108.0,women's bags,handbags,2020-11-24,local,kuala lumpur,0.0
140.0,4.9,44.0,46.0,102.0,146.0,women's bags,handbags,2020-11-24,local,kuala lumpur,0.0
89.0,4.6,13.5,153.0,416.0,362.0,women's bags,handbags,2020-11-24,local,kuala lumpur,0.8200000000000001
10.9,4.9,10.0,63.0,162.0,136.0,women's bags,handbags,2020-11-24,local,kuala lumpur,0.0
125.0,5.0,79.0,23.0,39.0,129.0,women's bags,handbags,2020-11-24,overseas,kuala lumpur,0.0
30.0,4.5,9.9,296.0,610.0,502.0,women's bags,handbags,2020-11-24,local,kuala lumpur,0.505
30.0,4.9,7.5,223.0,497.0,295.0,women's bags,handbags,2020-11-24,local,kuala lumpur,0.0
11.74,4.9,11.74,28.0,100.0,88.0,women's bags,handbags,2020-11-24,overseas,kuala lumpur,0.0
99.0,5.0,82.0,11.0,29.0,91.0,women's bags,handbags,2020-11-24,overseas,kuala lumpur,0.0
50.0,5.0,9.9,646.0,1900.0,602.0,women's bags,handbags,2020-11-24,local,kuala lumpur,0.8200000000000001
23.0,4.9,9.88,227.0,448.0,355.0,women's bags,handbags,2020-11-24,local,kuala lumpur,0.8200000000000001
235.0,4.7,135.0,21.0,33.0,227.0,women's bags,handbags,2020-11-24,local,kuala lumpur,0.0
6.29,4.8,5.5,59.0,339.0,129.0,women's bags,handbags,2020-11-24,overseas,kuala lumpur,0.0
88.0,4.9,44.88,42.0,65.0,340.0,women's bags,handbags,2020-11-24,overseas,kuala lumpur,0.0
19.9,4.9,16.91,30.0,48.0,286.0,women's bags,handbags,2020-11-24,overseas,kuala lumpur,0.0
18.0,4.8,11.5,104.0,224.0,297.0,women's bags,handbags,2020-11-24,local,kuala lumpur,0.8200000000000001
13.03,4.9,6.52,29.0,49.0,30.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
27.08,4.9,27.08,146.0,323.0,364.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
37.99,4.6,17.9,84.0,308.0,118.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
4.47,3.0,4.12,1.0,1.0,2.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
10.29,4.9,7.21,18.0,37.0,62.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
9.9,4.9,8.9,56.0,132.0,171.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
11.7,5.0,6.79,5.0,9.0,5.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
9.4,5.0,9.4,4.0,14.0,8.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
37.78,4.9,10.99,31.0,53.0,115.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
9.99,5.0,9.1,1.0,1.0,2.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
54.0,4.7,21.6,9.0,15.0,50.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
35.0,5.0,35.0,1.0,1.0,1.0,fashion accessories,hats & caps,2020-11-24,local,kuala lumpur,0.63
25.76,4.8,25.76,14.0,39.0,49.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
27.0,4.8,9.99,77.0,161.0,168.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
10.0,5.0,10.0,15.0,40.0,16.0,fashion accessories,hats & caps,2020-11-24,local,kuala lumpur,0.505
19.98,5.0,14.99,3.0,7.0,8.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
38.06,5.0,9.99,1.0,3.0,8.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
14.96,4.5,14.96,2.0,4.0,11.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
15.0,5.0,12.75,10.0,31.0,15.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
29.9,4.9,11.85,7.0,21.0,26.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
40.41,5.0,40.41,1.0,4.0,2.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
21.9,5.0,10.95,3.0,4.0,2.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
39.9,5.0,12.85,6.0,12.0,13.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
15.87,4.5,13.48,2.0,2.0,4.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
29.0,3.7,6.99,3.0,5.0,3.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
21.0,5.0,12.6,1.0,1.0,3.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
35.36,4.9,35.36,40.0,63.0,91.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
10.66,4.9,10.66,7.0,16.0,6.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
11.9,4.9,11.9,115.0,228.0,164.0,fashion accessories,hats & caps,2020-11-24,local,kuala lumpur,0.0
24.68,4.9,12.53,103.0,187.0,457.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
18.88,5.0,12.63,2.0,3.0,11.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
19.8,5.0,8.91,12.0,24.0,11.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
12.8,4.9,12.8,64.0,172.0,90.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
13.98,5.0,13.98,2.0,2.0,2.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
13.98,4.7,13.98,3.0,4.0,16.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
20.1,5.0,12.06,6.0,14.0,39.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
39.9,4.0,12.95,1.0,2.0,7.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
30.0,4.1,15.0,7.0,21.0,69.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
23.2,4.7,13.92,3.0,5.0,7.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
25.25,5.0,25.25,1.0,5.0,2.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
30.3,4.8,7.89,331.0,1000.0,645.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
30.0,5.0,15.0,1.0,1.0,2.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
24.32,4.8,13.38,12.0,29.0,50.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
37.78,5.0,10.99,3.0,6.0,11.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
25.08,4.7,15.5,10.0,35.0,91.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
27.0,4.6,13.5,8.0,11.0,14.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
8.9,4.9,8.9,24.0,66.0,48.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
6.91,4.9,6.91,485.0,1200.0,968.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
5.0,4.9,5.0,58.0,122.0,152.0,fashion accessories,hats & caps,2020-11-24,local,kuala lumpur,6.5
3.32,4.9,1.33,32.0,110.0,43.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
4.34,4.8,1.4,133.0,528.0,147.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
1.9,4.9,1.9,28.0,58.0,13.0,fashion accessories,hair accessories,2020-11-24,local,kuala lumpur,0.0
3.68,4.9,3.68,46.0,849.0,122.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
4.16,4.9,1.09,40.0,162.0,61.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
4.1,4.9,1.96,73.0,205.0,114.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
2.9,4.8,2.9,521.0,4600.0,901.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
3.9,4.9,1.25,90.0,313.0,56.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
16.95,5.0,16.95,12.0,26.0,7.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
24.32,4.4,12.16,7.0,10.0,41.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
7.7,4.9,7.7,227.0,972.0,972.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
2.51,4.8,2.51,233.0,683.0,69.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
3.18,4.9,3.18,96.0,688.0,62.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
3.54,5.0,0.89,48.0,362.0,62.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
1.23,4.8,1.0,158.0,732.0,99.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
24.99,5.0,11.99,118.0,303.0,86.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
2.9,5.0,2.9,519.0,1100.0,34.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
1.95,4.9,0.85,107.0,699.0,146.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
3.13,4.9,3.13,367.0,6400.0,475.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
27.0,4.8,1.39,348.0,2500.0,208.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
6.59,5.0,6.59,4.0,6.0,3.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
8.38,5.0,4.19,1.0,2.0,2.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
2.3,4.9,2.3,348.0,1300.0,617.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
19.32,5.0,11.23,3.0,4.0,6.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
3.94,4.9,3.94,308.0,2400.0,224.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
12.99,5.0,12.99,28.0,76.0,33.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
1.76,4.8,0.88,48.0,189.0,36.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
3.14,4.8,1.37,101.0,598.0,311.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
23.0,4.9,23.0,352.0,1000.0,493.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
6.5,4.8,6.5,498.0,4800.0,4800.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
3.19,4.9,1.15,323.0,2300.0,89.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
4.05,4.8,4.05,23.0,115.0,34.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
10.42,4.9,10.42,48.0,75.0,77.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
4.01,4.9,4.01,134.0,421.0,395.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
4.5,4.9,4.5,197.0,753.0,235.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
6.99,4.9,0.89,496.0,3800.0,3800.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
1.94,4.9,1.78,415.0,1800.0,1800.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
3.99,4.9,3.99,36.0,158.0,28.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
1.88,5.0,0.98,73.0,753.0,461.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
12.0,4.8,6.0,1100.0,3700.0,3700.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
2.5,4.8,0.99,33.0,169.0,42.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
41.3,4.9,20.65,32.0,51.0,586.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
2.59,5.0,2.59,208.0,1300.0,1300.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
3.23,4.8,0.87,32.0,1000.0,111.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
20.5,4.8,1.45,545.0,2800.0,712.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
3.0,5.0,1.46,32.0,76.0,24.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
1.0,5.0,0.49,12.0,186.0,6.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
16.58,5.0,3.99,23.0,56.0,31.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
4.0,4.9,2.0,27.0,142.0,58.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
4.98,4.8,4.98,45.0,112.0,99.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
3.57,5.0,3.57,5.0,32.0,14.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
45.42,4.9,29.98,73.0,147.0,473.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
5.0,4.9,2.3,57.0,170.0,21.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
2.93,4.9,2.93,40.0,122.0,43.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
3.33,4.9,1.0,37.0,136.0,27.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
3.98,4.9,3.98,150.0,868.0,124.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
6.63,4.8,0.99,191.0,961.0,235.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
6.0,4.9,6.0,56.0,425.0,340.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
10.0,4.8,10.0,54.0,942.0,41.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
4.9,5.0,0.99,77.0,114.0,785.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
3.99,4.7,0.68,169.0,3700.0,808.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
30.0,5.0,12.9,198.0,419.0,269.0,fashion accessories,hair accessories,2020-11-24,local,kuala lumpur,0.0
8.43,4.9,0.9,338.0,618.0,111.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
4.99,4.8,1.0,165.0,931.0,191.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
10.56,4.9,3.79,66.0,213.0,131.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
5.24,4.9,2.62,39.0,111.0,25.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
15.3,5.0,3.98,79.0,167.0,61.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
5.8,5.0,2.89,46.0,97.0,106.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
5.0,4.8,0.28,26.0,1300.0,160.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
19.9,4.9,15.99,42.0,71.0,161.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
10.65,4.9,3.29,442.0,1200.0,326.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
16.85,4.9,4.55,50.0,160.0,153.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
2.66,4.9,1.19,48.0,87.0,34.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
3.0,4.9,1.5,157.0,458.0,213.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
0.6,4.9,0.09,210.0,1200.0,43.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
2.49,5.0,1.15,136.0,460.0,202.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
12.0,4.9,12.0,52.0,164.0,74.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
3.54,4.9,0.95,38.0,199.0,31.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
3.24,4.9,3.24,238.0,671.0,528.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
2.0,4.9,0.76,90.0,580.0,57.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
7.39,4.9,7.39,47.0,233.0,38.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
15.0,4.9,1.6,325.0,891.0,262.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
62.0,5.0,62.0,1.0,1.0,11.0,fashion accessories,jewellery,2020-11-24,local,kuala lumpur,0.0
49.0,4.7,49.0,15.0,17.0,65.0,fashion accessories,jewellery,2020-11-24,local,kuala lumpur,0.0
33.0,5.0,33.0,5.0,7.0,16.0,fashion accessories,jewellery,2020-11-24,local,kuala lumpur,0.0
6.99,5.0,6.99,29.0,90.0,36.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
54.0,4.8,27.0,13.0,32.0,49.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
11.7,4.9,11.7,92.0,202.0,207.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
6.84,4.9,3.42,31.0,66.0,46.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
24.0,5.0,24.0,2.0,8.0,2.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
24.1,4.8,24.1,40.0,81.0,77.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
2.12,4.9,2.12,408.0,3500.0,492.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
25.0,4.9,9.9,10.0,19.0,21.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
13.98,4.9,13.98,17.0,27.0,24.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
30.73,5.0,30.73,5.0,12.0,31.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
23.88,4.9,23.88,69.0,154.0,340.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
8.02,4.2,8.02,5.0,27.0,14.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
3.54,4.9,0.95,49.0,174.0,38.0,fashion accessories,hair accessories,2020-11-24,overseas,kuala lumpur,0.0
18.8,5.0,11.28,1.0,6.0,6.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
18.95,5.0,18.95,3.0,5.0,20.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
39.9,5.0,12.93,1.0,2.0,2.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
20.56,4.7,20.56,3.0,3.0,1.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
12.11,5.0,6.66,13.0,77.0,41.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
16.0,4.9,8.0,12.0,38.0,9.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
22.64,4.8,6.99,13.0,26.0,17.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
27.97,5.0,8.39,9.0,13.0,14.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
6.61,4.8,6.54,189.0,464.0,525.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
11.06,5.0,8.18,14.0,98.0,29.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
11.1,4.5,6.04,13.0,250.0,14.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
13.98,5.0,13.98,1.0,1.0,3.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
13.98,4.5,13.98,2.0,2.0,4.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
26.0,4.8,9.88,50.0,105.0,99.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
9.54,4.8,8.15,417.0,811.0,811.0,fashion accessories,hats & caps,2020-11-24,overseas,kuala lumpur,0.0
